commondata_001	commondata_002	commondata_003	commondata_004	commondata_009	uniquefloat_001
T952747a445871329527	17650627	9513126	sKAIs	202112	4.0
T95275c63c1258686678	17659953	14858276	夜使者啦o	202112	3.0
T95275c63c1258686678	17659953	16448636	ChoYanCho	202112	2.0
T95287d4de1097424706	17193026	11135828	稀世密鑰	202112	1.0
T95291c3019292322076	21101187	16989261	s庫拉皮卡丘s	202112	1.0
T95297db546963062204	8406501	14827319	煉獄巫師4ni	202112	6.0
T952a0f3ad2097211877	9807923	6477724	芷戀綾	202112	2.0
T952a37ed31511351743	21350979	16458768	愛吃柳葉魚	202112	5.0
T952a8ca6f6181493428	19223898	26092341	須羽	202112	1.0
T952ac113b5249696824	17526299	9398210	efry4df	202112	7.0
T952b759dd2290176672	8567012	26038051	璦米俐	202112	1.0
T952bcf94b6724378746	21350028	25569737	Twitch小莊莊	202112	1.0
T952bf04795024803116	8827930	17103802	我跟我媽說喔	202112	2.0
T952c731cb5267641213	20192762	13622282	信仰雙刀	202112	1.0
T952d1fdc21276542450	21333027	16305935	莫非是冬菇	202112	1.0
T952d894aa3685518512	10218133	15683216	往後餘生4你	202112	12.0
T952d923355268852447	8842050	15433247	我是路人啦XD	202112	4.0
T952d923355268852447	8842050	16811199	給我爆G率	202112	3.0
T952da19c49592018610	21226669	15998230	湯圓啊	202112	4.0
T952daeb516348641672	21235190	15958177	利歐林	202112	2.0
T952ddad2c2178910666	17166349	18376027	冥太古	202112	2.0
T952e95cac2349224266	18263189	15617920	柏園就愛錢	202112	1.0
T952e9a6a21965011545	21011646	16452971	一宵冷雨葬花	202112	2.0
T952efd9f53586429149	7886753	5890111	o筱音	202112	1.0
T952fab1cb8031730141	14229009	18426497	伊芯登玥	202112	5.0
T953019bf36791645485	17094404	25543526	拳霸屌打凱內	202112	1.0
T95308383b5872638693	11802344	16817979	PG487	202112	1.0
T9530d3b9d0860051374	19204905	14480355	蠱月方貅	202112	12.0
T953127df31975444348	17702191	4239555	ww小白龍ww	202112	1.0
T95315907b4959925293	9830570	26060927	幻虎牙	202112	14.0
T9531647fa1577715949	17497968	15139029	阿空k	202112	4.0
T9531647fa1577715949	17497968	15915955	豪空k	202112	3.0
T9531ea27a2855419577	15620497	16562595	IceRain犽	202112	3.0
T9532432688252050522	21052580	15974059	俠客聖	202112	1.0
T9532c4c1e0214031079	17466467	24429827	布U布U	202112	1.0
T9533039093274473122	20802432	14491642	Tsuki兔x	202112	2.0
T953305de87009467037	18802364	25335343	緋c雨	202112	4.0
T95341e34d3179324777	21075728	15312401	o無盡的星辰o	202112	3.0
T9534e90037549288597	18656871	10606429	Miranda瑀	202112	1.0
T9535092772935940264	11973377	8963397	吸穴鬼破壞者	202112	2.0
T9535251c23900188747	9006741	9801009	凌刀午希郎	202112	1.0
T95353f31d1585954953	21066429	26019253	敷衍陌人不故	202112	2.0
T95355b2949386753258	7931008	17599164	純情男速射	202112	10.0
T95357f2dd6566142844	20982456	15560978	八戒土	202112	3.0
T9535df5ba4462273858	21115340	16462956	清雨天櫻	202112	1.0
T95368a29d6649937812	17221371	17129508	o達拉崩吧	202112	1.0
T95368a29d6649937812	17221371	18510819	o夏涼無月	202112	7.0
T9536c24c97725046557	18616595	24897144	紫嵐o風	202112	1.0
T9536c24c97725046557	18616595	25725623	凜凜露希蝶	202112	4.0
T9536e34e14106436980	9892813	16216667	星雲幻楓	202112	8.0
T9536f26887685726054	10963941	13560330	5568惡魔之心	202112	2.0
T95375fdf04891254404	18710786	16945113	qaz惡魔	202112	3.0
T9537aa5277451914948	21177080	25404423	肥仔界德華	202112	1.0
T953831cb19577332061	21349715	16457820	伊卡洛斯梅藍	202112	3.0
T95385377a7545063914	18821160	26406174	悠攸琦o	202112	1.0
T9538950b53451997937	20542126	13951614	飛花水月	202112	1.0
T9538964684749251182	21164970	15717424	棉寶爹地	202112	22.0
T953898d5f0419756711	11614675	15627652	水保送重機	202112	10.0
T9539983786511258298	10020270	10832207	護甲大師	202112	2.0
T9539fb9090418359542	18576715	15615809	Gengil100	202112	2.0
T953a4cf6d4441214693	8837589	17267488	o勿忘o初心o	202112	1.0
T953a6b2640436669325	21346516	16449019	請到後面排隊	202112	7.0
T953aecdc16652841878	13424205	11314343	Yunao優娜	202112	2.0
T953b400ee2490834691	12766448	25145210	Tw習慣性飲水	202112	1.0
T953b4071f5593263868	18866709	12888322	shiang00	202112	8.0
T953b4071f5593263868	18866709	15901070	o兔兔丸	202112	1.0
T953b6dace0213379045	18611604	17215715	生猛海星	202112	1.0
T953bd45c41947521587	8787958	24921832	我家豹很厲害	202112	1.0
T953c5ccd69125020464	12235991	6582817	smileSB	202112	4.0
T953cde4004667251726	17404987	25366854	哥哥好會舔	202112	1.0
T953cfb19c8374454440	21069843	26030801	勇者棒棒糖	202112	1.0
T953d3e03e8691338781	12561336	25559230	聽著風想著倪	202112	1.0
T953e09de85300273813	21309394	16244842	oO尹伊Oo	202112	5.0
T953e2e7683591210922	8629933	25097325	炙燒i花呆	202112	2.0
T953f2176f3161509428	8986740	24014202	多佛朗明哥01	202112	1.0
T953f394c95363225448	17029854	10511912	量產型b咖	202112	4.0
T953fa644b7271583387	21351192	16460029	夜風業也	202112	11.0
T9541056d58163155338	21061438	17263699	Trouble魅可	202112	1.0
T9541647cd6554727157	20394531	24901717	抱枕怪獸	202112	1.0
T95416af513821682111	21177253	15775306	先靈元泉	202112	1.0
T95418bbda3964460497	11664667	10063585	真竹芸涵	202112	1.0
T95429ba171019504994	18030917	16369090	自己是信仰	202112	1.0
T9542c717d1359570758	18239844	18041219	尹楀	202112	7.0
T9542f4d881087158264	13826892	14935379	埃德薩	202112	1.0
T954305c020104021443	13981306	11791010	PISCESltakol	202112	1.0
T9543331e18228913999	20663551	25310946	玉米西瓜雨傘	202112	1.0
T954383dce1744779752	18414313	12749654	KannaChee	202112	4.0
T954503a3a4444322943	11045534	26193062	Chaya查雅	202112	1.0
T954530fd86132288272	21136774	18464199	UsadaQQ	202112	2.0
T95455759f9915109881	21189417	15791780	一代虎影QQ	202112	5.0
T95456394b4702675003	12479580	15561378	挹沁	202112	2.0
T95456394b4702675003	12479580	23808952	Azar狂	202112	6.0
T9545973eb2640775431	12062260	13733207	艾a芝1	202112	5.0
T9545ab6bd4019196654	21025924	16452008	是花田犯的錯	202112	1.0
T95460d6aa8014647527	21090376	18465382	檸檬抽子茶	202112	7.0
T9546c4c5e1718810117	21242105	16137678	相往	202112	1.0
T9546f43360209856754	17483813	11681730	荔梔梔	202112	2.0
T95470e73f0712583212	17291879	14890735	purgatoryECO	202112	10.0
T954810d310108713186	17436249	26221060	花生奶烙r	202112	1.0
T95486f1a26282312477	9275529	23564155	MichiLinBoBo	202112	3.0
T954986fce3046873263	21325135	16383606	我還要充值	202112	1.0
T9549fd7622612946123	21241102	11873455	o莫汲o	202112	9.0
T954a006a78969090178	21161380	25317178	阿貴w	202112	6.0
T954a4af609081581120	14341044	16172091	123332210	202112	12.0
T954a4af609081581120	14341044	23656120	一步二步散步	202112	2.0
T954a4af609081581120	14341044	26130550	WebATM	202112	19.0
T954a4af609081581120	14341044	8146091	5645346543	202112	5.0
T954b88b594814388985	21031468	15155157	兜兜好哆錢	202112	3.0
T954b88b594814388985	21031468	15327547	Austerity殺	202112	1.0
T954bdef7a0326362619	7627826	15530269	Auy01	202112	8.0
T954c0a9360293611830	21329969	26445385	卡卡卡卡喀	202112	3.0
T954c541939209870679	9113269	25269075	play一直play	202112	1.0
T954d0de1f2456668144	11663303	15470222	張皓棋	202112	2.0
T954d3e69b1866432356	8133673	26111033	狂煉陰陽	202112	2.0
T954dee9256696657074	21103812	15468745	方哥阿黛爾02	202112	1.0
T954e03ddb0311168264	17325329	24617072	Zincir翔q	202112	1.0
T954e7e5880151349443	19026119	13186697	零充	202112	2.0
T954f7b23d8617252377	13811152	25312610	嚶嚶py俠	202112	2.0
T954fc74107809393411	21328255	25535715	CrazyNoob	202112	2.0
T9550260c47374182708	21062098	15974821	雞屁股v	202112	1.0
T955058b2f2328703487	21183710	15832954	以後不做傻事	202112	4.0
T9550af2be0007303361	20932363	11720428	AntRideBike	202112	1.0
T955165b296214306161	17987188	25538454	Yuina醬	202112	1.0
T9551691d15831365448	20353051	13679113	理查德影舞者	202112	4.0
T9551b9ae28717420299	17156530	15947264	幻獸師c琳琳	202112	3.0
T9551d25589094193768	21034986	25991884	Pterin	202112	1.0
T9552077566762343133	12713313	11528196	阿湃	202112	4.0
T9552b675a8753664701	21058544	26447168	星空下彩色	202112	5.0
T95531ddf94074544169	20473063	16105632	一隻熊熊c	202112	1.0
T9553663b91437095177	8440727	7970981	沒好開口表白	202112	1.0
T95538710a6974495959	12683533	26427008	RosEclipe	202112	2.0
T955409c5f5812948999	21238352	17162940	呆呆o吉娃娃	202112	4.0
T95543d60d7658207692	17406972	12481773	小小蝦餅	202112	3.0
T95543d60d7658207692	17406972	13264829	只有傻瓜懂我	202112	1.0
T95543d60d7658207692	17406972	14500556	不求人懂	202112	1.0
T9554f4c521092538409	10742391	15293092	不言而喻oo	202112	1.0
T95552f0a03948113388	17809621	12180303	白鵝毛	202112	2.0
T955569b1f0742056669	21335774	16462272	果粒橙Well	202112	1.0
T955585f391124872769	10592778	24926839	連者B淚抖	202112	1.0
T955649d9d6966364276	7262166	10700531	咻咻蹦蹦0000	202112	13.0
T955649d9d6966364276	7262166	11619711	秋楓慢遞	202112	1.0
T955649d9d6966364276	7262166	24029787	秋楓轉0678	202112	1.0
T955649d9d6966364276	7262166	4335357	x漪戀x秋楓x	202112	3.0
T9557e9e1e7616161023	17726280	25390203	啊熊熊a	202112	2.0
T9558ea5b65795114687	13558166	24367856	8437號	202112	13.0
T9558ea5b65795114687	13558166	24367858	1485號	202112	2.0
T95590038b6523095348	20473535	16456657	環遊水星記	202112	11.0
T95593e68c0285634958	8371892	4770475	呆呆嘎呆呆	202112	22.0
T9559d4d855695790411	17670869	17027458	Hisohiso	202112	2.0
T955a0e2322114128267	11632668	25535909	人生X一場戲	202112	1.0
T955bcf8dc5271722879	20959145	16882766	夜幕繁嬅o	202112	1.0
T955c2390a0181544545	21329629	17267078	傲雪雲飛QQ	202112	1.0
T955c387186574696397	17861282	17097509	祈雨望月	202112	1.0
T955c98bf69118029408	17158958	26358253	ElevenZ	202112	2.0
T955eb83ea3859148434	21140003	15608743	o0手里干0o	202112	2.0
T955edb0ba5152493806	11612306	11705039	卡哇莫V捲捲	202112	3.0
T955edb0ba5152493806	11612306	13269750	卡哇莫琉轉	202112	11.0
T955edb0ba5152493806	11612306	17038655	卡哇莫V卷卷	202112	4.0
T955f1d8709954273035	21338259	16350517	勇敢的小lan	202112	3.0
T955f1d8709954273035	21338259	16382972	勇敢的小su	202112	1.0
T955f20d367465513541	15454549	23729000	玩劍士一定猛	202112	1.0
T955f6bbdc1466318385	20371731	24767418	0宇蔓0	202112	2.0
T955fa44733541352989	10415765	26014633	SSSRVL	202112	2.0
T955fb73ad2230428830	21011637	15095557	盜義意為盜	202112	1.0
T956037ef83567751221	12776513	15743170	辣個男孩y	202112	1.0
T9561ec5005238710407	18120628	25242272	熙華明	202112	1.0
T9561fec072150000809	8782564	9740949	末日狂豹軍	202112	1.0
T956276ccc7735480595	17769355	8131458	想每天睡覺	202112	5.0
T9562e82b68024484831	11171306	9980039	跑呀跑到心裡	202112	3.0
T956360df61680138268	21075753	15312504	淮竹bamboo	202112	1.0
T9563f82157234221791	9001906	11783205	閃哥偉龍	202112	3.0
T956425b3a6753594081	20390727	13921052	影魂水母	202112	3.0
T9564785a87273471132	21242584	15981445	有點小扭到	202112	8.0
T95648ac217257614580	20454332	13887530	盛夏的雙魚座	202112	5.0
T95653a9cf0656182884	19868517	18443890	森羽蘿	202112	1.0
T9565612356917473342	21001411	15314802	鬼与獵獵子	202112	2.0
T95657e45a6203041771	21199787	15815579	彭托斯	202112	1.0
T95669c7828962172018	20478967	13851894	周咒BBB	202112	1.0
T9566cd2714075003090	21214991	11827488	批鷗漪丸珈	202112	1.0
T9567a16a30883129118	17112459	23887061	HopeXac	202112	2.0
T9567cadcf9836522969	16918214	12043007	和哥小倉02	202112	1.0
T9567cadcf9836522969	16918214	16021465	智帥帥13	202112	1.0
T95685cccd0683765900	18574398	10350246	審判醬	202112	2.0
T9569e8b670416611503	18507406	15470957	白玫瑰花瓣	202112	6.0
T956a225eb6063569271	20509729	13901415	絕弦之音	202112	1.0
T956a4e9ee9406358196	20888059	14777832	一隻大皮皮蝦	202112	2.0
T956a9cc8e7995426095	20612112	15181259	泊夜z	202112	1.0
T956aac7de5610588373	21327914	25538314	最初的泰嵐德	202112	2.0
T956aac7de5610588373	21327914	25538458	妮可菠羅	202112	2.0
T956ad9c981552374825	18198689	11909798	想再遇見你	202112	19.0
T956cf20c43248697445	10769827	8364591	火球蜥蜴	202112	1.0
T956d3f8bf4118246896	18775920	14634184	Co醬	202112	1.0
T956dc970f2608872079	21351422	16462145	東湖小羊	202112	1.0
T956e8d1490011045107	17716632	17031477	可爾必殺計	202112	14.0
T956ebef969528217470	21334443	16332400	玄門小道士	202112	5.0
T956f645884085217224	12145429	25172518	少年時代o	202112	1.0
T956f70bfb7029115629	21050821	16129378	閃炫一區	202112	20.0
T956f9da2a8630429342	9609586	6436525	乂藍天俠客乂	202112	1.0
T9570880e24396512413	21327923	25538656	諾絲菲	202112	1.0
T95710e9489742738675	20327623	13945440	白嫖玩家	202112	2.0
T957146ca17106582813	15253120	24096110	蛋餅OwO	202112	1.0
T9571643431520212315	21320384	16170823	一生紫霞仙子	202112	1.0
T9571643431520212315	21320384	16330441	進擊的軒桑	202112	18.0
T95717278a3221678712	20562129	17941810	Chosen1微風	202112	6.0
T9571faaaa6143448571	21293832	16080021	烈火罩	202112	2.0
T95720a5565743788151	13841162	23507583	提摩愛吃牛排	202112	1.0
T9572137d68664068284	21350292	16453456	未來之Bing	202112	4.0
T9572604fe5360401477	12609753	26273332	於寫意	202112	1.0
T95728467b4232595495	21186787	16344374	日月哆啦咪	202112	3.0
T9572b6c0f7014322944	20545472	13955994	秘刀	202112	2.0
T9573160862097642197	21219049	15883300	射爆酸酸人	202112	5.0
T9573259137292917302	20650412	14186924	奶瓶叔叔	202112	2.0
T957392b203109365195	17806248	23881948	茶靡r	202112	4.0
T95744e0650667357668	12635647	7813137	玥語柔	202112	1.0
T957485d855492273367	21233438	18614174	玄浿o	202112	2.0
T95754fb416102712835	20641558	26214859	35PORIENDS	202112	1.0
T9575e0d057951967217	21009220	15302535	查莉絲	202112	2.0
T9576ab38c1868268653	10046251	18629345	漂亮琳	202112	1.0
T9576ab38c1868268653	10046251	19366709	閃閃琳	202112	1.0
T9577736bf7283890688	20404413	24800312	機器人1009	202112	1.0
T9577dbe2b7880145436	21185066	11869911	suv851212君	202112	2.0
T9578548319511013456	17143457	8660688	Honor綠茶c	202112	3.0
T9578854d79204738245	20553223	11149121	哇系天龍郎	202112	16.0
T95788d1367470136646	13834769	10316012	Fesin飄零	202112	6.0
T9578c9a122119398498	13527451	11614786	黃小焰z	202112	7.0
T9578c9a122119398498	13527451	11696670	黃小戴z	202112	15.0
T9579597293800281459	17722156	25375534	窩家烏龜	202112	2.0
T9579d18010865274005	12048441	10646233	4Lot	202112	2.0
T9579d74696955701129	11503557	9124721	陰陽師雨雨	202112	10.0
T957a881d66376743580	20456190	13789790	來新的開始	202112	1.0
T957b427723959821223	17627249	8049435	EMZo妖大象	202112	9.0
T957be40714076563345	13450975	17133880	阿默a布丁	202112	2.0
T957bf408e0126266371	13663381	18342086	武澤藤野	202112	1.0
T957caa8d59468353690	21024052	15109856	照落花	202112	1.0
T957cf53c76813919686	21120063	26090821	0點點冰0	202112	1.0
T957d27f938341894586	11897609	16658385	送個不停	202112	1.0
T957d45db29521997103	10943511	13304371	飛翼布丁	202112	1.0
T957d529186092216410	9617222	23900345	尋音與尋儀	202112	1.0
T957d880ea6284610887	18015736	16368547	慢慢來就好k	202112	5.0
T957e1eac90738869534	20978188	14921519	小小怪下士x	202112	2.0
T957e7ae1e1843619173	20633187	15106845	走出理想國	202112	2.0
T957e935ac9454301697	21087717	25250153	羅伯特特特	202112	1.0
T957ec47300764391275	21195164	25385214	威爾森5	202112	1.0
T957ed473a1826914420	21024371	15115464	夜刀神十香ss	202112	1.0
T957f788286378191670	21159343	15687884	踏碎星宵	202112	1.0
T9580526464884650921	21088802	15417393	鷗派啵啵	202112	6.0
T9580e26bf3383666586	13502425	11807670	jojojessica	202112	4.0
T95810fc3d0997801293	21027638	15125360	奧本例戴爾	202112	4.0
T95814369c4485268826	9131444	10240228	o夜罪爺o	202112	1.0
T9581667665812199790	21071587	16462783	劍絆風吟	202112	11.0
T95819d06b9771324710	13051943	16130887	冰靈寶	202112	1.0
T9581f00725330955177	21197012	11795770	鬼咩口羊	202112	4.0
T9584112777873954678	9733076	6126920	小冪楓	202112	4.0
T95842c0445070046945	21322522	16155392	Viggo維果	202112	3.0
T9584530fc9987679792	7778821	17248984	拉神稀客OuO	202112	6.0
T958463dcd2981898696	13586519	14056389	1a2b3c4d66	202112	41.0
T9584c794f7004864586	14025545	16891057	星爆小月月	202112	2.0
T958512cea8049013884	21231981	17153617	o玟藝青年o	202112	6.0
T9585303470542339159	10755316	10633011	嵐x神律	202112	10.0
T95859c2230159070664	11444061	15661198	Sakura粉	202112	2.0
T9585a03d19006548225	20802964	14564433	寧靜致遠4號	202112	2.0
T958646a434909802976	14077133	16528783	SnowCity夢幻	202112	2.0
T95869771b3897247385	13300807	16890700	蕎蕎兒ovo	202112	4.0
T95870739c0661323814	20371811	15915711	煙禹柔	202112	1.0
T95874f1bd8875861038	13303506	11575626	烏龜的冒險	202112	1.0
T95874f1bd8875861038	13303506	15273032	客家原味內褲	202112	5.0
T95874f1bd8875861038	13303506	25983466	客家倉庫06	202112	1.0
T9588d29559449138876	9352363	10680801	縭鶯	202112	4.0
T9588d29559449138876	9352363	9344565	霖鷹	202112	12.0
T9589207705473944858	12969137	6950766	wcbwcbwcb20	202112	1.0
T95894348d4031136592	21046245	17126052	陰陽紫色妹妹	202112	1.0
T958985c3a3950457116	11664716	9547364	所以是什麼	202112	1.0
T95898e0b25345819181	16921485	17032966	初四了R伯	202112	1.0
T95898e0b25345819181	16921485	17070579	拿棍棒剛你	202112	3.0
T9589a7b1b7834594168	21247838	15995731	六維碼	202112	21.0
T958a5a6189518131317	12714707	14476530	辛悉亞	202112	2.0
T958a692497140076714	17725644	8988592	莫忘一衷初	202112	1.0
T958b239454141721100	17343929	10280571	Cornercat	202112	3.0
T958b4e3130384817961	14006245	16119127	hoTsumaranai	202112	1.0
T958bba7961709350963	11268527	5613663	乂o李小珀o乂	202112	2.0
T958c2cc8e5996664652	18516142	15354080	麻吉魚Desu	202112	4.0
T958ca42da2088194578	21241442	15989235	古古金	202112	9.0
T958cb5a290804264126	16792279	8953056	我是瑞寶	202112	1.0
T958cb5a290804264126	16792279	9005187	我是瑞寶v	202112	7.0
T958d4e3d50481015762	19631514	17092158	Monster車	202112	1.0
T958d81edd2721528113	18014307	26280466	小許就是七號	202112	1.0
T958ec5a023035945815	17463843	11050916	YiLan狐狸	202112	1.0
T958f630f50431333543	21151900	15659937	嘟嘟喵喵喵喵	202112	7.0
T958fd96037513545893	9272195	10265201	世界多不公平	202112	4.0
T95900c3c56800512583	21028203	15120633	花兒輕語	202112	1.0
T9590317ee1750598170	18647045	10568131	千緒OwO	202112	4.0
T9593c1e206784894937	9678466	11640109	毛毛撬瓜子	202112	3.0
T95941d24d7606247094	18132576	17500889	Scarlet烏鴉	202112	1.0
T95944b4882691707450	20809671	25826457	厭世鮭魚	202112	1.0
T9594f5a6c3428493359	8782033	8431012	AllenMIX	202112	1.0
T95961c5a32606694246	20919529	26143074	酸酸酸菜魚	202112	3.0
T9596bab565186257569	19917308	13495473	於諾Chese	202112	1.0
T95976c8319617605654	21343078	16382430	liulian2552	202112	1.0
T959814a4e2283962863	21232313	15952561	小呀么小龍少	202112	1.0
T95984ae042153003391	13841851	16740373	小燒包r	202112	2.0
T9598a0b1d5904169313	10296451	11136689	ID暱稱能吃嗎	202112	6.0
T95994fe8d4744393287	21219083	17271562	生來帶淚	202112	2.0
T959a1e1346158186264	17332202	9234000	今天002	202112	1.0
T959a6ede76841535719	9055837	17033495	糰糰子11	202112	3.0
T959a6ede76841535719	9055837	17143609	天使蕊蕊	202112	2.0
T959a6ede76841535719	9055837	4394093	棉花糖依	202112	1.0
