﻿type,layers,gamename,startdate,enddate,parenthivedb,parentdbname,parenttablename,parentcolumnname,orihivedb,oridbname,oritablename,oricolumnname,hivedb,dbname,tablename,columnname,logstartdate,logenddate,dtbeforeday,dtafterday,logfilename,log,sql,memo,memo2
all,1,bnb,2019-12-01,,,,,,all,CAConfig,fxfishinglocation,,extract,CAConfig,fxfishinglocation,,,,,,,,,尚未確定(小於500K),
all,1,bnb,2019-12-01,,,,,,all,CAConfig,fxfishingreward,,extract,CAConfig,fxfishingreward,,,,,,,,,釣魚道具設定(小於500K),
all,1,bnb,2019-12-01,,,,,,all,CAConfig,fxfishingrewardfish,,extract,CAConfig,fxfishingrewardfish,,,,,,,,,尚未確定(小於500K),
all,1,bnb,2019-12-01,,,,,,all,CAConfig,fxfishingrod,,extract,CAConfig,fxfishingrod,,,,,,,,,釣竿設定(小於500K),
all,1,bnb,2019-12-01,,,,,,all,CAConfig,fxgetdifferentlucci,,extract,CAConfig,fxgetdifferentlucci,,,,,,,,,尚未確定(0M),
all,1,bnb,2019-12-01,,,,,,all,CAConfig,fxglobalbuttonconfig,,extract,CAConfig,fxglobalbuttonconfig,,,,,,,,,工具列轉蛋按鍵的露出(小於500K),
all,1,bnb,2019-12-01,,,,,,all,CAConfig,fxgsadm,,extract,CAConfig,fxgsadm,,,,,,,,,尚未確定(小於500K),
all,1,bnb,2019-12-01,,,,,,all,CAConfig,fxguildserverlist,,extract,CAConfig,fxguildserverlist,,,,,,,,,尚未確定(0M),
all,1,bnb,2019-12-01,,,,,,all,CAConfig,fxhackauthenip,,extract,CAConfig,fxhackauthenip,,,,,,,,,尚未確定(0M),
all,1,bnb,2019-12-01,,,,,,all,CAConfig,fxhcmlist,,extract,CAConfig,fxhcmlist,,,,,,,,,尚未確定(小於500K),
all,1,bnb,2019-12-01,,,,,,all,CAConfig,fxhiddencatchrankcalcinfo,,extract,CAConfig,fxhiddencatchrankcalcinfo,,,,,,,,,尚未確定(小於500K),
