type,layers,gamename,startdate,enddate,parenthivedb,parentdbname,parenttablename,parentcolumnname,orihivedb,oridbname,oritablename,oricolumnname,hivedb,dbname,tablename,columnname,logstartdate,logenddate,dtbeforeday,dtafterday,logfilename,log,sql,memo,memo2
all,1,lineage,2019-12-01,,,,,,all,linworld_global,siege_castle_property,,extract,linworld_global,siege_castle_property,,,,,,,,,攻城戰相關(小於500K),
all,1,lineage,2019-12-01,,,,,,all,linworld_global,som_total_item_amount,,extract,linworld_global,som_total_item_amount,,,,,,,,,尚未確定(0M),
all,1,lineage,2019-12-01,,,,,,all,linworld_global,som_vlf_count,,extract,linworld_global,som_vlf_count,,,,,,,,,尚未確定(0M),
all,1,lineage,2019-12-01,,,,,,all,linworld_global,spells_list,,extract,linworld_global,spells_list,,,,,,,,,尚未確定(0M),
all,1,lineage,2019-12-01,,,,,,all,linworld_global,sumadenabywarehouse,,extract,linworld_global,sumadenabywarehouse,,,,,,,,,尚未確定(0M),
all,1,lineage,2019-12-01,,,,,,all,linworld_global,tamtrx,,extract,linworld_global,tamtrx,,,,,,,,,尚未確定(0M),
all,1,lineage,2019-12-01,,,,,,all,linworld_global,tencent_bm,,extract,linworld_global,tencent_bm,,,,,,,,,尚未確定(小於500K),
all,1,lineage,2019-12-01,,,,,,all,linworld_global,total_user,,extract,linworld_global,total_user,,,,,,,,,線上人數統計(每5分鐘新增)(大於1M),
all,1,lineage,2019-12-01,,,,,,all,linworld_global,town,,extract,linworld_global,town,,,,,,,,,尚未確定(大於1M),
all,1,lineage,2019-12-01,,,,,,all,linworld_global,trade_item,,extract,linworld_global,trade_item,,,,,,,,,個人商店販賣道具(保留一個月)(小於500K),
all,1,lineage,2019-12-01,,,,,,all,linworld_global,trade_user,,extract,linworld_global,trade_user,,,,,,,,,個人商店開設資料(保留一個月)(小於500K),
all,1,lineage,2019-12-01,,,,,,all,linworld_global,user_bank,,extract,linworld_global,user_bank,,,,,,,,,尚未確定(小於500K),
all,1,lineage,2019-12-01,,,,,,all,linworld_global,user_data2,,extract,linworld_global,user_data2,,,,,,,,,尚未確定(小於500K),
all,1,lineage,2019-12-01,,,,,,all,linworld_global,user_data_rev,,extract,linworld_global,user_data_rev,,,,,,,,,尚未確定(小於500K),
all,1,lineage,2019-12-01,,,,,,all,linworld_global,user_history,,extract,linworld_global,user_history,,,,,,,,,尚未確定(0M),
all,1,lineage,2019-12-01,,,,,,all,linworld_global,user_item_adenamove,,extract,linworld_global,user_item_adenamove,,,,,,,,,尚未確定(0M),
all,1,lineage,2019-12-01,,,,,,all,linworld_global,user_item_adenamove_before,,extract,linworld_global,user_item_adenamove_before,,,,,,,,,尚未確定(0M),
all,1,lineage,2019-12-01,,,,,,all,linworld_global,user_item_adenamove_fromdeleted,,extract,linworld_global,user_item_adenamove_fromdeleted,,,,,,,,,尚未確定(0M),
all,1,lineage,2019-12-01,,,,,,all,linworld_global,user_item_hack_trace,,extract,linworld_global,user_item_hack_trace,,,,,,,,,尚未確定(0M),
all,1,lineage,2019-12-01,,,,,,all,linworld_global,user_recovery,,extract,linworld_global,user_recovery,,,,,,,,,尚未確定(0M),
