TABLE_CATALOG,TABLE_SCHEMA,TABLE_NAME,COLUMN_NAME,ORDINAL_POSITION,COLUMN_DEFAULT,IS_NULLABLE,DATA_TYPE,CHARACTER_MAXIMUM_LENGTH,CHARACTER_OCTET_LENGTH,NUMERIC_PRECISION,NUMERIC_PRECISION_RADIX,NUMERIC_SCALE,DATETIME_PRECISION,CHARACTER_SET_CATALOG,CHARACTER_SET_SCHEMA,CHARACTER_SET_NAME,COLLATION_CATALOG,COLLATION_SCHEMA,COLLATION_NAME,DOMAIN_CATALOG,DOMAIN_SCHEMA,DOMAIN_NAME
GlobalAccount,dbo,IntegratedIncRate,DayOfWeek,4,-7,NO,tinyint,,,3,10,0,,,,,,,,,,
GlobalAccount,dbo,IntegratedIncRate,StartTime,5,,NO,int,,,10,10,0,,,,,,,,,,
GlobalAccount,dbo,IntegratedIncRate,EndTime,6,,NO,int,,,10,10,0,,,,,,,,,,
GlobalAccount,dbo,IntegratedIncRate,WorldID,7,-99,NO,tinyint,,,3,10,0,,,,,,,,,,
GlobalAccount,dbo,IntegratedIncRate,ChannelID,8,-99,NO,tinyint,,,3,10,0,,,,,,,,,,
GlobalAccount,dbo,IntegratedIncRate,IsPremium,9,0,NO,tinyint,,,3,10,0,,,,,,,,,,
GlobalAccount,dbo,IntegratedIncRate,IsNormal,10,0,NO,tinyint,,,3,10,0,,,,,,,,,,
GlobalAccount,dbo,IntegratedIncRate,IsDrop,11,0,NO,tinyint,,,3,10,0,,,,,,,,,,
GlobalAccount,dbo,IntegratedIncRate,IsExp,12,0,NO,tinyint,,,3,10,0,,,,,,,,,,
GlobalAccount,dbo,IntegratedIncRate,IncRate,13,-100,NO,int,,,10,10,0,,,,,,,,,,
GlobalAccount,dbo,IntegratedIncRate,IsLimitedMap,14,0,NO,tinyint,,,3,10,0,,,,,,,,,,
GlobalAccount,dbo,LiveValueInt,ID,1,,NO,int,,,10,10,0,,,,,,,,,,
GlobalAccount,dbo,LiveValueInt,Value,2,,NO,int,,,10,10,0,,,,,,,,,,
GlobalAccount,dbo,LiveValueInt,Comment,3,,NO,varchar,255,255,,,,,,,cp950,,,Chinese_Taiwan_Stroke_CI_AS,,,
GlobalAccount,dbo,MachineBlackList,MachineID,1,,NO,varchar,80,80,,,,,,,cp950,,,Chinese_Taiwan_Stroke_CI_AS,,,
GlobalAccount,dbo,MachineBlackList,ExpireDate,2,,NO,smalldatetime,,,,,,0,,,,,,,,,
GlobalAccount,dbo,MachineBlackList,Activation,3,,NO,tinyint,,,3,10,0,,,,,,,,,,
GlobalAccount,dbo,MachineBlackList,Description,4,,NO,varchar,12,12,,,,,,,cp950,,,Chinese_Taiwan_Stroke_CI_AS,,,
GlobalAccount,dbo,Temp_AccountID_Turn,Email,1,,YES,varchar,64,64,,,,,,,cp950,,,Chinese_Taiwan_Stroke_CI_AS,,,
GlobalAccount,dbo,Reward_User,SN,1,,NO,int,,,10,10,0,,,,,,,,,,
GlobalAccount,dbo,Reward_User,RewardID,2,,NO,int,,,10,10,0,,,,,,,,,,
GlobalAccount,dbo,Reward_User,AccountID,3,0,NO,int,,,10,10,0,,,,,,,,,,
GlobalAccount,dbo,Reward_User,CharacterID,4,0,NO,int,,,10,10,0,,,,,,,,,,
GlobalAccount,dbo,Reward_User,WorldID,5,-99,NO,tinyint,,,3,10,0,,,,,,,,,,
GlobalAccount,dbo,Reward_User,Flag,6,0,NO,tinyint,,,3,10,0,,,,,,,,,,
GlobalAccount,dbo,Reward_User,RegisterDate,7,(getdate()),NO,datetime,,,,,,3,,,,,,,,,
GlobalAccount,dbo,Reward_User,UpdateDate,8,(getdate()),NO,datetime,,,,,,3,,,,,,,,,
GlobalAccount,dbo,Reward_User,Reward_ItemCount,9,((0)),NO,int,,,10,10,0,,,,,,,,,,
GlobalAccount,dbo,Reward_User,Reward_MaplePoint,10,((0)),NO,int,,,10,10,0,,,,,,,,,,
GlobalAccount,dbo,Reward_User,Reward_Meso,11,((0)),NO,bigint,,,19,10,0,,,,,,,,,,
GlobalAccount,dbo,Reward_User,Reward_QuestID,12,((-99)),NO,int,,,10,10,0,,,,,,,,,,
GlobalAccount,dbo,Reward_User,Reward_QuestState,13,((-99)),NO,int,,,10,10,0,,,,,,,,,,
GlobalAccount,dbo,Reward_User,Reward_QuestValue,14,(''),NO,varchar,100,100,,,,,,,cp950,,,Chinese_Taiwan_Stroke_CI_AS,,,
GlobalAccount,dbo,Reward_User,Reward_QuestExKey,15,(''),NO,varchar,50,50,,,,,,,cp950,,,Chinese_Taiwan_Stroke_CI_AS,,,
